170921212739, FC, Phase1, X0, F100, 512, 1, 50, 50, 40667.4726, 19.8574, 0.00024367, 40686.4862, 19.8667, 0.00024353, 40680.7800, 19.8600, 0.00024362, NORMAL	, 170921212739, FC, Phase1, X0, F100, 512, 1, 50, 50, NORMAL, Average,  91.2166043974,  0.1117594135,  6.4987611440,  7.4467497314,  0.9706461502
170921212952, FC, Phase1, X0, F100, 1024, 1, 50, 50, 39505.9691, 38.5800, 0.00025089, 39433.1621, 38.5087, 0.00025135, 39611.0200, 38.6800, 0.00025025, NORMAL	, 170921212952, FC, Phase1, X0, F100, 1024, 1, 50, 50, NORMAL, Average,  91.3494901990,  0.1204498626,  6.4504879097,  7.3729730065,  0.9288578359
170921213205, FC, Phase1, X0, F100, 2048, 1, 50, 50, 40181.2691, 78.4783, 0.00024665, 40139.3079, 78.3963, 0.00024689, 40190.9600, 78.5000, 0.00024662, NORMAL	, 170921213205, FC, Phase1, X0, F100, 2048, 1, 50, 50, NORMAL, Average,  91.2406915761,  0.1025428540,  6.6306158310,  7.6095398695,  0.9842089662
170921213418, FC, Phase1, X0, F100, 4096, 1, 50, 50, 38481.8813, 150.3196, 0.00025758, 38454.0379, 150.2108, 0.00025774, 38501.5200, 150.4000, 0.00025748, NORMAL	, 170921213418, FC, Phase1, X0, F100, 4096, 1, 50, 50, NORMAL, Average,  91.2782955457,  0.1253454299,  6.4839134743,  7.3690635785,  0.9001946438
170921213631, FC, Phase1, X0, F100, 8192, 1, 50, 50, 37061.6561, 289.5426, 0.00026748, 37054.9204, 289.4900, 0.00026750, 37073.1800, 289.6300, 0.00026743, NORMAL	, 170921213631, FC, Phase1, X0, F100, 8192, 1, 50, 50, NORMAL, Average,  91.2314418508,  0.1231624194,  6.7363599945,  7.5763845263,  0.8360820143
170921213844, FC, Phase1, X0, F100, 16384, 1, 50, 50, 30965.1695, 483.8300, 0.00032046, 30991.3146, 484.2387, 0.00032017, 30963.2300, 483.8000, 0.00032048, NORMAL	, 170921213844, FC, Phase1, X0, F100, 16384, 1, 50, 50, NORMAL, Average,  90.6691129343,  0.1443181312,  7.5274512148,  8.1406895170,  0.6212211140
170921214057, FC, Phase1, X0, F100, 32768, 1, 50, 50, 25438.6473, 794.9577, 0.00039045, 25449.0350, 795.2821, 0.00039029, 25419.2200, 794.3500, 0.00039076, NORMAL	, 170921214057, FC, Phase1, X0, F100, 32768, 1, 50, 50, NORMAL, Average,  90.8878727397,  0.1513985371,  7.0411991940,  7.5514779447,  0.5182665555
170921214311, FC, Phase1, X0, F100, 65536, 1, 50, 50, 21086.0986, 1317.8814, 0.00047146, 21078.0367, 1317.3775, 0.00047156, 21091.4100, 1318.2100, 0.00047138, NORMAL	, 170921214311, FC, Phase1, X0, F100, 65536, 1, 50, 50, NORMAL, Average,  92.6225741039,  0.1052771102,  5.3641585025,  5.8141074945,  0.4519739744
170921214524, FC, Phase1, X0, F100, 131072, 1, 50, 50, 14498.1129, 1812.2638, 0.00068688, 14498.1129, 1812.2638, 0.00068688, 14497.6500, 1812.2100, 0.00068695, NORMAL	, 170921214524, FC, Phase1, X0, F100, 131072, 1, 50, 50, NORMAL, Average,  94.3718801200,  0.0830124604,  3.6763853500,  3.9592132062,  0.2837661601
170921214737, FC, Phase1, X0, F100, 262144, 1, 50, 50, 9026.1943, 2256.5478, 0.00110473, 9027.3696, 2256.8417, 0.00110453, 9025.8900, 2256.4700, 0.00110483, NORMAL	, 170921214737, FC, Phase1, X0, F100, 262144, 1, 50, 50, NORMAL, Average,  96.0188714668,  0.0347270874,  2.4510834153,  2.5598099090,  0.1334939214
170921214950, FC, Phase1, X0, F100, 524288, 1, 50, 50, 4965.4773, 2482.7400, 0.00201042, 4966.7083, 2483.3554, 0.00200965, 4964.2600, 2482.1300, 0.00201104, NORMAL	, 170921214950, FC, Phase1, X0, F100, 524288, 1, 50, 50, NORMAL, Average,  97.5043007794,  0.0146568873,  1.5600370310,  1.6470303708,  0.0927901183
170921215203, FC, Phase1, X0, F100, 1048576, 1, 50, 50, 2588.9339, 2588.9339, 0.00385877, 2588.6200, 2588.6200, 0.00385926, 2587.9000, 2587.9000, 0.00386073, NORMAL	, 170921215203, FC, Phase1, X0, F100, 1048576, 1, 50, 50, NORMAL, Average,  98.3538423523,  0.0065107283,  1.1061457252,  1.1523998770,  0.0542474333
